"xpath","count_occurrences","count_filings","schema_versions","first_year","last_year","latest_version","current_version","variable_name","rdb_relationship","rdb_table","label","form","form_part","variable_scope","data_type_simple","path_type"
"/Return/ReturnData/IRS990/ForeignGrants/ProgramServices",20799,20799,"2009v1.1;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"F9_09_EXP_GRANT_FRGN_PROG","ONE","F9-P09-T00-EXPENSES","Grants to foreign organizations, governments, and individuals - program service expenses","F990","PART-09","PC","numeric","DATA"
"/Return/ReturnData/IRS990/ForeignGrants/Total",135833,135833,"2009v1.1;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"F9_09_EXP_GRANT_FRGN_TOT","ONE","F9-P09-T00-EXPENSES","Grants to foreign organizations, governments, and individuals - total expenses","F990","PART-09","PC","numeric","DATA"
"/Return/ReturnData/IRS990/ForeignGrantsGrp",851769,846265,"2013v3.0;;2013v3.1;;2013v4.0;;2014v5.0;;2014v6.0;;2015v2.0;;2015v2.1;;2015v3.0;;2016v3.0;;2016v3.1;;2017v2.0;;2017v2.2;;2017v2.3;;2018v3.0;;2018v3.1;;2018v3.2;;2018v3.3;;2019v5.0;;2019v5.1;;2019v5.2;;2020v4.0;;2020v4.1;;2020v4.2;;2021v4.0;;2021v4.1;;2021v4.2;;2022v4.0;;2022v4.1;;2022v5.0;;2023v4.0;;2023v5.0;;2023v5.1;;2023v6.0;;2024v5.0;;2024v5.1;;2024v5.2;;2024v5.5","2013","2024","2024",TRUE,,,,,,,,,"HEADER"
"/Return/ReturnData/IRS990/ForeignGrantsGrp/ProgramServicesAmt",188784,187480,"2013v3.0;;2013v3.1;;2013v4.0;;2014v5.0;;2014v6.0;;2015v2.0;;2015v2.1;;2015v3.0;;2016v3.0;;2016v3.1;;2017v2.0;;2017v2.2;;2017v2.3;;2018v3.0;;2018v3.1;;2018v3.2;;2018v3.3;;2019v5.0;;2019v5.1;;2019v5.2;;2020v4.0;;2020v4.1;;2020v4.2;;2021v4.0;;2021v4.1;;2021v4.2;;2022v4.0;;2022v4.1;;2022v5.0;;2023v4.0;;2023v5.0;;2023v5.1;;2023v6.0;;2024v5.0;;2024v5.1;;2024v5.2;;2024v5.5","2013","2024","2024",TRUE,"F9_09_EXP_GRANT_FRGN_PROG","ONE","F9-P09-T00-EXPENSES","Grants to foreign organizations, governments, and individuals - program service expenses","F990","PART-09","PC","numeric","DATA"
"/Return/ReturnData/IRS990/ForeignGrantsGrp/TotalAmt",851723,846219,"2013v3.0;;2013v3.1;;2013v4.0;;2014v5.0;;2014v6.0;;2015v2.0;;2015v2.1;;2015v3.0;;2016v3.0;;2016v3.1;;2017v2.0;;2017v2.2;;2017v2.3;;2018v3.0;;2018v3.1;;2018v3.2;;2018v3.3;;2019v5.0;;2019v5.1;;2019v5.2;;2020v4.0;;2020v4.1;;2020v4.2;;2021v4.0;;2021v4.1;;2021v4.2;;2022v4.0;;2022v4.1;;2022v5.0;;2023v4.0;;2023v5.0;;2023v5.1;;2023v6.0;;2024v5.0;;2024v5.1;;2024v5.2;;2024v5.5","2013","2024","2024",TRUE,"F9_09_EXP_GRANT_FRGN_TOT","ONE","F9-P09-T00-EXPENSES","Grants to foreign organizations, governments, and individuals - total expenses","F990","PART-09","PC","numeric","DATA"
"/Return/ReturnData/IRS990/ForeignOffice",495528,495528,"2009v1.0;;2009v1.1;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.4;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"F9_04_FRGN_OFFICE_X","ONE","F9-P04-T00-REQUIRED-SCHEDULES","Maintained a foreign office [x]","F990","PART-04","PZ","checkbox","DATA"
"/Return/ReturnData/IRS990/ForeignOfficeInd",3373919,3349589,"2013v3.0;;2013v3.1;;2013v4.0;;2014v5.0;;2014v6.0;;2015v2.0;;2015v2.1;;2015v3.0;;2016v3.0;;2016v3.1;;2017v2.0;;2017v2.2;;2017v2.3;;2018v3.0;;2018v3.1;;2018v3.2;;2018v3.3;;2019v5.0;;2019v5.1;;2019v5.2;;2020v4.0;;2020v4.1;;2020v4.2;;2021v4.0;;2021v4.1;;2021v4.2;;2022v4.0;;2022v4.1;;2022v5.0;;2023v4.0;;2023v5.0;;2023v5.1;;2023v6.0;;2024v5.0;;2024v5.1;;2024v5.2;;2024v5.4;;2024v5.5","2013","2024","2024",TRUE,"F9_04_FRGN_OFFICE_X","ONE","F9-P04-T00-REQUIRED-SCHEDULES","Maintained a foreign office [x]","F990","PART-04","PZ","checkbox","DATA"
"/Return/ReturnData/IRS990/Form1098CFiled",125851,125851,"2009v1.0;;2009v1.1;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.4;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"F9_05_170C_FORM_1098C_FILED_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Filed Form 1098-C [x]","F990","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990/Form1098CFiledInd",816073,809311,"2013v3.0;;2013v3.1;;2013v4.0;;2014v5.0;;2014v6.0;;2015v2.0;;2015v2.1;;2015v3.0;;2016v3.0;;2016v3.1;;2017v2.0;;2017v2.2;;2017v2.3;;2018v3.0;;2018v3.1;;2018v3.2;;2018v3.3;;2019v5.0;;2019v5.1;;2019v5.2;;2020v4.0;;2020v4.1;;2020v4.2;;2021v4.0;;2021v4.1;;2021v4.2;;2022v4.0;;2022v4.1;;2022v5.0;;2023v4.0;;2023v5.0;;2023v5.1;;2023v6.0;;2024v5.0;;2024v5.1;;2024v5.2;;2024v5.4;;2024v5.5","2013","2024","2024",TRUE,"F9_05_170C_FORM_1098C_FILED_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Filed Form 1098-C [x]","F990","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990/Form720Filed",45470,45470,"2010v3.2;;2010v3.4;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3","2010","2012","2012",FALSE,"F9_05_TANNING_FORM_720_FILED_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Filed a Form 720 [x]","F990","PART-05","PZ","checkbox","DATA"
"/Return/ReturnData/IRS990/Form720FiledInd",19572,19476,"2013v3.0;;2013v3.1;;2013v4.0;;2014v5.0;;2014v6.0;;2015v2.0;;2015v2.1;;2015v3.0;;2016v3.0;;2016v3.1;;2017v2.0;;2017v2.2;;2017v2.3;;2018v3.0;;2018v3.1;;2018v3.2;;2018v3.3;;2019v5.0;;2019v5.1;;2019v5.2;;2020v4.0;;2020v4.1;;2020v4.2;;2021v4.0;;2021v4.1;;2021v4.2;;2022v4.1;;2022v5.0;;2023v4.0;;2023v5.0;;2023v5.1;;2023v6.0;;2024v5.0;;2024v5.1;;2024v5.2","2013","2024","2024",TRUE,"F9_05_TANNING_FORM_720_FILED_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Filed a Form 720 [x]","F990","PART-05","PZ","checkbox","DATA"
"/Return/ReturnData/IRS990/Form8282FiledCnt",390459,387070,"2013v3.0;;2013v3.1;;2013v4.0;;2014v5.0;;2014v6.0;;2015v2.0;;2015v2.1;;2015v3.0;;2016v3.0;;2016v3.1;;2017v2.0;;2017v2.2;;2017v2.3;;2018v3.0;;2018v3.1;;2018v3.2;;2018v3.3;;2019v5.0;;2019v5.1;;2019v5.2;;2020v4.0;;2020v4.1;;2020v4.2;;2021v4.0;;2021v4.1;;2021v4.2;;2022v4.1;;2022v5.0;;2023v4.0;;2023v5.0;;2023v5.1;;2023v6.0;;2024v5.0;;2024v5.1;;2024v5.2;;2024v5.5","2013","2024","2024",TRUE,"F9_05_170C_NUM_FORM_8282_FILED_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Number of Forms 8282 filed","F990","PART-05","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form8282PropertyDisposedOf",365332,365332,"2009v1.0;;2009v1.1;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"F9_05_170C_FORM_8282_REQ_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Required to file Form 8282 [x]","F990","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990/Form8282PropertyDisposedOfInd",2343602,2323459,"2013v3.0;;2013v3.1;;2013v4.0;;2014v5.0;;2014v6.0;;2015v2.0;;2015v2.1;;2015v3.0;;2016v3.0;;2016v3.1;;2017v2.0;;2017v2.2;;2017v2.3;;2018v3.0;;2018v3.1;;2018v3.2;;2018v3.3;;2019v5.0;;2019v5.1;;2019v5.2;;2020v4.0;;2020v4.1;;2020v4.2;;2021v4.0;;2021v4.1;;2021v4.2;;2022v4.0;;2022v4.1;;2022v5.0;;2023v4.0;;2023v5.0;;2023v5.1;;2023v6.0;;2024v5.0;;2024v5.1;;2024v5.2;;2024v5.4;;2024v5.5","2013","2024","2024",TRUE,"F9_05_170C_FORM_8282_REQ_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Required to file Form 8282 [x]","F990","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990/Form8886TFiled",52328,52328,"2009v1.0;;2009v1.1;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.7;;2011v1.2;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"F9_05_PTST_FORM_8886T_FILED_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Filed Form 8886-T [x]","F990","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990/Form8886TFiledInd",24823,24708,"2013v3.0;;2013v3.1;;2013v4.0;;2014v5.0;;2014v6.0;;2015v2.0;;2015v2.1;;2015v3.0;;2016v3.0;;2016v3.1;;2017v2.0;;2017v2.2;;2017v2.3;;2018v3.0;;2018v3.1;;2018v3.2;;2018v3.3;;2019v5.0;;2019v5.1;;2019v5.2;;2020v4.0;;2020v4.1;;2020v4.2;;2021v4.0;;2021v4.1;;2021v4.2;;2022v4.0;;2022v4.1;;2022v5.0;;2023v4.0;;2023v5.0;;2023v5.1;;2023v6.0;;2024v5.0;;2024v5.1;;2024v5.2;;2024v5.4;;2024v5.5","2013","2024","2024",TRUE,"F9_05_PTST_FORM_8886T_FILED_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Filed Form 8886-T [x]","F990","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990/Form8899Filed",125107,125107,"2009v1.0;;2009v1.1;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"F9_05_170C_FORM_8899_FILED_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Filed Form 8899 [x]","F990","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990/Form8899Filedind",812719,806022,"2013v3.0;;2013v3.1;;2013v4.0;;2014v5.0;;2014v6.0;;2015v2.0;;2015v2.1;;2015v3.0;;2016v3.0;;2016v3.1;;2017v2.0;;2017v2.2;;2017v2.3;;2018v3.0;;2018v3.1;;2018v3.2;;2018v3.3;;2019v5.0;;2019v5.1;;2019v5.2;;2020v4.0;;2020v4.1;;2020v4.2;;2021v4.0;;2021v4.1;;2021v4.2;;2022v4.0;;2022v4.1;;2022v5.0;;2023v4.0;;2023v5.0;;2023v5.1;;2023v6.0;;2024v5.0;;2024v5.1;;2024v5.2;;2024v5.4;;2024v5.5","2013","2024","2024",TRUE,"F9_05_170C_FORM_8899_FILED_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Filed Form 8899 [x]","F990","PART-05","PC","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990-TFiled",124917,124917,"2009v1.0;;2009v1.1;;2009v1.2;;2009v1.3;;2009v1.4;;2009v1.7;;2010v3.2;;2010v3.4;;2010v3.6;;2010v3.7;;2011v1.2;;2011v1.3;;2011v1.5;;2012v2.0;;2012v2.1;;2012v2.2;;2012v2.3;;2012v3.0","2009","2012","2012",FALSE,"F9_05_UBIZ_FORM_990T_FILED_X","ONE","F9-P05-T00-OTHER-IRS-FILING","Filed a Form 990-T [x]","F990","PART-05","PZ","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990PartI/ActivityOrMissionDescription",,,,,,,,"F9_01_ACT_GVRN_ACT_MISSION","ONE","F9-P01-T00-SUMMARY","Mission or most significant activities","F990","PART-01","PC","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressChange",,,,,,,,"F9_00_RETURN_ADDR_CHANGE_X","ONE","F9-P00-T00-HEADER","Address change [x]","F990","PART-00","HD","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressForeign/AddressLine1",,,,,,,,"F9_00_PRIN_OFF_ADDR_L1","ONE","F9-P00-T00-HEADER","Principal officer street address line 1","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressForeign/AddressLine2",,,,,,,,"F9_00_PRIN_OFF_ADDR_L2","ONE","F9-P00-T00-HEADER","Principal officer street address line 2","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressForeign/City",,,,,,,,"F9_00_PRIN_OFF_ADDR_CITY","ONE","F9-P00-T00-HEADER","Principal officer city","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressForeign/Country",,,,,,,,"F9_00_PRIN_OFF_ADDR_CNTR","ONE","F9-P00-T00-HEADER","Principal officer country","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressForeign/PostalCode",,,,,,,,"F9_00_PRIN_OFF_ADDR_ZIP","ONE","F9-P00-T00-HEADER","Principal officer zip","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressForeign/ProvinceOrState",,,,,,,,"F9_00_PRIN_OFF_ADDR_STATE","ONE","F9-P00-T00-HEADER","Principal officer state","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressUS/AddressLine1",,,,,,,,"F9_00_PRIN_OFF_ADDR_L1","ONE","F9-P00-T00-HEADER","Principal officer street address line 1","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressUS/AddressLine2",,,,,,,,"F9_00_PRIN_OFF_ADDR_L2","ONE","F9-P00-T00-HEADER","Principal officer street address line 2","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressUS/City",,,,,,,,"F9_00_PRIN_OFF_ADDR_CITY","ONE","F9-P00-T00-HEADER","Principal officer city","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressUS/State",,,,,,,,"F9_00_PRIN_OFF_ADDR_STATE","ONE","F9-P00-T00-HEADER","Principal officer state","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AddressOfPrincipalOfficer/AddressUS/ZIPCode",,,,,,,,"F9_00_PRIN_OFF_ADDR_ZIP","ONE","F9-P00-T00-HEADER","Principal officer zip","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AllAffiliatesIncluded",,,,,,,,"F9_00_ALL_AFFIL_INCL_X","ONE","F9-P00-T00-HEADER","All subordinates included [x]","F990","PART-00","HD","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990PartI/AmendedReturn",,,,,,,,"F9_00_RETURN_AMENDED_X","ONE","F9-P00-T00-HEADER","Amended return [x]","F990","PART-00","HD","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990PartI/BenefitsPaidToMembersCurrYear",,,,,,,,"F9_01_EXP_BEN_PAID_MEMB_CY","ONE","F9-P01-T00-SUMMARY","Benefits paid to or for members - current year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/BenefitsPaidToMembersPriorYear",,,,,,,,"F9_01_EXP_BEN_PAID_MEMB_PY","ONE","F9-P01-T00-SUMMARY","Benefits paid to or for members - prior year","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/ContributionsGrantsCurrentYear",,,,,,,,"F9_01_REV_CONTR_TOT_CY","ONE","F9-P01-T00-SUMMARY","Contributions and grants - current year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/ContributionsGrantsPriorYear",,,,,,,,"F9_01_REV_CONTR_TOT_PY","ONE","F9-P01-T00-SUMMARY","Contributions and grants - prior year","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/CountryLegalDomicile",,,,,,,,"F9_00_LEGAL_DMCL_CNTR","ONE","F9-P00-T00-HEADER","Country of legal domicile","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/GrantsAndSimilarAmntsCurrYear",,,,,,,,"F9_01_EXP_GRANT_SIMILAR_CY","ONE","F9-P01-T00-SUMMARY","Grants and similar amounts paid - current year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/GrantsAndSimilarAmntsPriorYear",,,,,,,,"F9_01_EXP_GRANT_SIMILAR_PY","ONE","F9-P01-T00-SUMMARY","Grants and similar amounts paid - prior year","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/GrossReceipts",,,,,,,,"F9_00_GRO_RCPT","ONE","F9-P00-T00-HEADER","Gross receipts","F990","PART-00","HD","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/GroupExemptionNumber",,,,,,,,"F9_00_GROUP_EXEMPT_NUM","ONE","F9-P00-T00-HEADER","Group exemption number","F990","PART-00","HD","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/GroupReturnForAffiliates",,,,,,,,"F9_00_RETURN_GROUP_X","ONE","F9-P00-T00-HEADER","Group return for subordinates [x]","F990","PART-00","HD","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990PartI/InitialReturn",,,,,,,,"F9_00_RETURN_INITIAL_X","ONE","F9-P00-T00-HEADER","Initial return [x]","F990","PART-00","HD","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990PartI/InvestmentIncomeCurrentYear",,,,,,,,"F9_01_REV_INVEST_TOT_CY","ONE","F9-P01-T00-SUMMARY","Investment income - current year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/InvestmentIncomePriorYear",,,,,,,,"F9_01_REV_INVEST_TOT_PY","ONE","F9-P01-T00-SUMMARY","Investment income - prior year","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/NameOfPrincipalOfficer/NameBusiness/BusinessNameLine1",,,,,,,,"F9_00_PRIN_OFF_NAME_ORG_L1","ONE","F9-P00-T00-HEADER","Principal officer organization name line 1","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/NameOfPrincipalOfficer/NameBusiness/BusinessNameLine2",,,,,,,,"F9_00_PRIN_OFF_NAME_ORG_L1","ONE","F9-P00-T00-HEADER","Principal officer organization name line 1","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/NameOfPrincipalOfficer/NamePerson",,,,,,,,"F9_00_PRIN_OFF_NAME_PERS","ONE","F9-P00-T00-HEADER","Principal officer person name","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/NbrIndependentVotingMembers",,,,,,,,"F9_01_ACT_GVRN_NUM_VOTE_MEMB_IND","ONE","F9-P01-T00-SUMMARY","Number of independent voting members of governing body","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/NbrVotingMembersGoverningBody",,,,,,,,"F9_01_ACT_GVRN_NUM_VOTE_MEMB","ONE","F9-P01-T00-SUMMARY","Number of voting members of governing body","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/NetAssetsOrFundBalancesBOY",,,,,,,,"F9_01_NAFB_TOT_BOY","ONE","F9-P01-T00-SUMMARY","Net assets or fund balances - beginning of year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/NetAssetsOrFundBalancesEOY",,,,,,,,"F9_01_NAFB_TOT_EOY","ONE","F9-P01-T00-SUMMARY","Net assets or fund balances - end of year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/NetUnrelatedBusinessTxblIncome",,,,,,,,"F9_01_ACT_GVRN_UBIZ_TAXABLE_NET","ONE","F9-P01-T00-SUMMARY","Net unrelated business taxable income","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/Organization4947a1",,,,,,,,"F9_00_EXEMPT_STAT_4947A1_X","ONE","F9-P00-T00-HEADER","4947(a)(1) organization [x]","F990","PART-00","HD","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990PartI/Organization501c",,,,,,,,"F9_00_EXEMPT_STAT_501C_X","ONE","F9-P00-T00-HEADER","501(c) organization [x]","F990","PART-00","HD","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990PartI/Organization527",,,,,,,,"F9_00_EXEMPT_STAT_527_X","ONE","F9-P00-T00-HEADER","527 organization [x]","F990","PART-00","HD","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990PartI/OtherExpensePriorYear",,,,,,,,"F9_01_EXP_OTH_PY","ONE","F9-P01-T00-SUMMARY","Other expenses - prior year","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/OtherExpensesCurrentYear",,,,,,,,"F9_01_EXP_OTH_CY","ONE","F9-P01-T00-SUMMARY","Other expenses - current year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/OtherRevenueCurrentYear",,,,,,,,"F9_01_REV_OTH_CY","ONE","F9-P01-T00-SUMMARY","Other revenue - current year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/OtherRevenuePriorYear",,,,,,,,"F9_01_REV_OTH_PY","ONE","F9-P01-T00-SUMMARY","Other revenue - prior year","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/ProgramServiceRevenueCurrYear",,,,,,,,"F9_01_REV_PROG_TOT_CY","ONE","F9-P01-T00-SUMMARY","Program service revenue - current year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/ProgramServiceRevenuePriorYear",,,,,,,,"F9_01_REV_PROG_TOT_PY","ONE","F9-P01-T00-SUMMARY","Program service revenue - prior year","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/RevenuesLessExpensesCurrYear",,,,,,,,"F9_01_EXP_REV_LESS_EXP_CY","ONE","F9-P01-T00-SUMMARY","Revenue less expenses - current year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/RevenuesLessExpensesPriorYear",,,,,,,,"F9_01_EXP_REV_LESS_EXP_PY","ONE","F9-P01-T00-SUMMARY","Revenue less expenses - prior year","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/SalariesEtcCurrentYear",,,,,,,,"F9_01_EXP_SAL_ETC_CY","ONE","F9-P01-T00-SUMMARY","Salaries, other comp., employee benefits - current year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/SalariesEtcPriorYear",,,,,,,,"F9_01_EXP_SAL_ETC_PY","ONE","F9-P01-T00-SUMMARY","Salaries, other comp., employee benefits - prior year","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/StateLegalDomicile",,,,,,,,"F9_00_LEGAL_DMCL_STATE","ONE","F9-P00-T00-HEADER","State of legal domicile","F990","PART-00","HD","text","DATA"
"/Return/ReturnData/IRS990/Form990PartI/TerminationOrContraction",,,,,,,,"F9_01_ACT_GVRN_TERMIN_KONTR_X","ONE","F9-P01-T00-SUMMARY","Termination or contraction [x]","F990","PART-01","PC","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990PartI/TerminationReturn",,,,,,,,"F9_00_RETURN_FINAL_X","ONE","F9-P00-T00-HEADER","Final return [x]","F990","PART-00","HD","checkbox","DATA"
"/Return/ReturnData/IRS990/Form990PartI/TotalAssetsBOY",,,,,,,,"F9_01_NAFB_ASSET_TOT_BOY","ONE","F9-P01-T00-SUMMARY","Total assets - beginning of year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/TotalAssetsEOY",,,,,,,,"F9_01_NAFB_ASSET_TOT_EOY","ONE","F9-P01-T00-SUMMARY","Total assets - end of year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/TotalExpensesCurrentYear",,,,,,,,"F9_01_EXP_TOT_CY","ONE","F9-P01-T00-SUMMARY","Total expenses - current year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/TotalExpensesPriorYear",,,,,,,,"F9_01_EXP_TOT_PY","ONE","F9-P01-T00-SUMMARY","Total expenses - prior year","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/TotalFundrsngExpCurrentYear",,,,,,,,"F9_01_EXP_FUNDR_TOT_CY","ONE","F9-P01-T00-SUMMARY","Total fundraising expenses - current year","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/TotalGrossUBI",,,,,,,,"F9_01_ACT_GVRN_UBIZ_REV_TOT","ONE","F9-P01-T00-SUMMARY","Total gross unrelated business revenue","F990","PART-01","PC","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/TotalLiabilitiesBOY",,,,,,,,"F9_01_NAFB_LIAB_TOT_BOY","ONE","F9-P01-T00-SUMMARY","Total liabilities - beginning of year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/TotalLiabilitiesEOY",,,,,,,,"F9_01_NAFB_LIAB_TOT_EOY","ONE","F9-P01-T00-SUMMARY","Total liabilities - end of year","F990","PART-01","PZ","numeric","DATA"
"/Return/ReturnData/IRS990/Form990PartI/TotalNbrEmployees",,,,,,,,"F9_01_ACT_GVRN_EMPL_TOT","ONE","F9-P01-T00-SUMMARY","Total number of employees","F990","PART-01","PC","numeric","DATA"
